date,fixture,hPct,dPct,aPct,leader,leaderShare,actual,h2hH,h2hD,h2hA,comH,comD,comA,thirdH,thirdD,thirdA,paths,effective
2025-10-04,Rubin Kazan v Krylya Sovetov Sam,53.0,16.7,30.3,H,53.0,H,0,50,50,53,0,47,70,10,20,37,16
2025-10-05,Baltika Kaliningra v Dynamo Makhachkala,51.0,14.0,35.0,H,51.0,H,0,0,0,60,10,30,50,5,45,30,10
2025-10-05,CSKA Moscow v Spartak Moscow,51.5,2.2,46.3,H,51.5,H,50,0,50,63,0,38,40,0,60,38,17
2025-10-05,FC Orenburg v FC Rostov,27.8,6.9,65.3,A,65.3,A,0,0,100,33,0,67,45,5,50,39,18
2025-10-05,PFC Sochi v Pari Nizhny Novgor,21.9,14.6,63.5,A,63.5,H,0,0,0,33,11,56,25,0,75,29,8
2025-10-18,Dynamo Makhachkala v FC Krasnodar,37.9,9.8,52.3,A,52.3,A,0,50,50,13,7,80,75,0,25,37,14
2025-10-18,Krylya Sovetov Sam v FC Orenburg,40.9,19.7,39.4,H,40.9,D,50,50,0,67,0,33,20,0,80,37,16
2025-10-18,Lokomotiv Moscow v CSKA Moscow,50.0,9.2,40.8,H,50.0,H,33,33,33,31,6,63,75,0,25,39,18
2025-10-18,Pari Nizhny Novgor v Akron Tolyatti,28.0,24.2,47.7,A,47.7,A,50,50,0,27,20,53,30,5,65,37,16
2025-10-18,Spartak Moscow v FC Rostov,37.7,3.7,58.6,A,58.6,D,43,0,57,67,0,33,10,0,90,42,21
2025-10-19,Dynamo Moscow v Akhmat Grozny,50.0,19.5,30.5,H,50.0,D,50,50,0,79,0,21,45,0,55,36,16
2025-10-19,Rubin Kazan v Baltika Kaliningra,23.1,28.8,48.1,A,48.1,A,0,0,0,36,9,55,35,10,55,31,11
2025-10-19,PFC Sochi v Zenit St Petersbur,0.0,0.0,100.0,A,100.0,A,0,0,0,0,0,100,0,0,100,31,10
2025-10-21,CSKA Moscow v Akron Tolyatti,64.8,4.9,30.3,H,64.8,H,100,0,0,69,6,25,50,0,50,39,18
2025-10-21,Dynamo Makhachkala v Spartak Moscow,42.2,13.0,44.8,A,44.8,A,40,20,40,19,6,75,75,5,20,41,20
2025-10-22,Dynamo Moscow v Krylya Sovetov Sam,72.7,11.0,16.2,H,72.7,H,100,0,0,63,13,25,75,0,25,41,20
2025-10-22,FC Rostov v Pari Nizhny Novgor,80.0,7.1,12.9,H,80.0,H,50,25,25,71,7,21,100,0,0,38,17
2025-10-22,Zenit St Petersbur v FC Orenburg,75.7,9.0,15.3,H,75.7,H,100,0,0,93,0,7,60,0,40,39,18
2025-10-23,Baltika Kaliningra v Lokomotiv Moscow,26.7,20.7,52.6,A,52.6,A,0,50,50,36,27,36,25,10,65,33,12
2025-10-23,FC Krasnodar v PFC Sochi,100.0,0.0,0.0,H,100.0,H,100,0,0,100,0,0,100,0,0,32,12
2025-10-25,CSKA Moscow v Krylya Sovetov Sam,66.2,11.8,22.1,H,66.2,H,50,50,0,75,6,19,65,5,30,38,17
2025-10-25,FC Rostov v Dynamo Makhachkala,55.8,27.5,16.7,H,55.8,D,0,67,33,53,13,33,80,0,20,38,17
2025-10-25,Spartak Moscow v FC Orenburg,46.2,9.8,43.9,H,46.2,H,50,0,50,87,0,13,20,0,80,37,17
2025-10-26,Akron Tolyatti v Lokomotiv Moscow,13.5,0.0,86.5,A,86.5,D,0,0,100,31,0,69,0,0,100,40,16
2025-10-26,FC Krasnodar v Rubin Kazan,53.8,15.9,30.3,H,53.8,H,50,50,0,73,0,27,40,0,60,37,16
2025-10-26,Pari Nizhny Novgor v Baltika Kaliningra,0.0,2.8,97.2,A,97.2,D,0,0,0,0,0,100,5,0,95,32,11
2025-10-26,Zenit St Petersbur v Dynamo Moscow,65.4,14.7,19.9,H,65.4,H,50,50,0,75,6,19,75,0,25,38,17
2025-10-27,Akhmat Grozny v PFC Sochi,92.3,0.0,7.7,H,92.3,A,0,0,0,82,0,18,100,0,0,31,10
2025-10-31,CSKA Moscow v Pari Nizhny Novgor,91.5,2.1,6.3,H,91.5,H,100,0,0,100,0,0,80,0,20,39,19
2025-11-01,Dynamo Makhachkala v Krylya Sovetov Sam,59.9,6.3,33.8,H,59.9,H,100,0,0,44,0,56,70,5,25,39,18
2025-11-01,FC Rostov v Akron Tolyatti,75.8,11.4,12.9,H,75.8,A,50,0,50,67,13,20,95,0,5,37,16
2025-11-01,Rubin Kazan v Dynamo Moscow,37.5,16.2,46.3,A,46.3,D,0,0,100,25,6,69,70,0,30,38,17
2025-11-01,Zenit St Petersbur v Lokomotiv Moscow,39.7,26.5,33.8,H,39.7,H,0,100,0,56,19,25,45,0,55,38,18
2025-11-02,Baltika Kaliningra v Akhmat Grozny,58.9,14.3,26.8,H,58.9,H,0,0,0,69,0,31,65,5,30,33,12
2025-11-02,FC Krasnodar v Spartak Moscow,43.9,9.1,47.0,A,47.0,H,50,0,50,60,7,33,40,0,60,37,16
2025-11-02,FC Orenburg v PFC Sochi,75.9,10.7,13.4,H,75.9,H,0,0,0,54,15,31,95,0,5,33,12
2025-11-05,Dynamo Makhachkala v CSKA Moscow,32.4,10.3,57.4,A,57.4,H,0,0,100,13,13,75,70,0,30,38,17
2025-11-05,FC Orenburg v FC Krasnodar,32.6,5.1,62.3,A,62.3,A,0,0,100,7,0,93,80,0,20,38,17
2025-11-05,Zenit St Petersbur v Dynamo Moscow,66.9,16.9,16.2,H,66.9,A,67,33,0,81,6,13,75,0,25,39,18
2025-11-06,Spartak Moscow v Lokomotiv Moscow,26.8,5.6,67.6,A,67.6,H,33,0,67,56,0,44,0,0,100,39,18
2025-11-08,Dynamo Makhachkala v CSKA Moscow,35.2,9.9,54.9,A,54.9,A,33,0,67,13,13,75,70,0,30,39,18
2025-11-08,Dynamo Moscow v Akron Tolyatti,83.8,2.2,14.0,H,83.8,A,100,0,0,75,0,25,95,0,5,38,17
2025-11-08,Pari Nizhny Novgor v Rubin Kazan,11.0,5.1,83.8,A,83.8,D,0,0,100,25,0,75,5,0,95,38,16
2025-11-08,PFC Sochi v FC Rostov,6.9,0.0,93.1,A,93.1,A,0,0,0,14,0,86,0,0,100,34,13
2025-11-09,Akhmat Grozny v Spartak Moscow,33.8,14.7,51.5,A,51.5,A,0,100,0,19,0,81,70,0,30,38,17
2025-11-09,Baltika Kaliningra v FC Krasnodar,45.7,10.3,44.0,H,45.7,D,0,0,0,36,0,64,60,5,35,34,13
2025-11-09,Krylya Sovetov Sam v Zenit St Petersbur,14.7,2.9,82.4,A,82.4,D,50,0,50,13,6,81,10,0,90,38,18
2025-11-09,Lokomotiv Moscow v FC Orenburg,76.4,14.9,8.8,H,76.4,H,75,25,0,94,0,6,65,0,35,40,19
2025-11-21,Akron Tolyatti v PFC Sochi,73.8,5.7,20.5,H,73.8,H,100,0,0,64,7,29,85,0,15,35,14
2025-11-22,FC Orenburg v Baltika Kaliningra,17.2,16.4,66.4,A,66.4,D,0,0,100,0,14,86,45,5,50,35,15
2025-11-22,Rubin Kazan v Akhmat Grozny,43.2,6.8,50.0,A,50.0,H,50,0,50,44,6,50,45,0,55,40,19
2025-11-22,Spartak Moscow v CSKA Moscow,36.6,10.6,52.8,A,52.8,H,33,0,67,44,0,56,30,10,60,39,19
2025-11-23,Dynamo Moscow v Dynamo Makhachkala,52.0,16.2,31.8,H,52.0,H,75,0,25,69,6,25,30,10,60,40,19
2025-11-23,Krylya Sovetov Sam v FC Rostov,26.8,7.0,66.2,A,66.2,H,33,0,67,31,6,63,20,0,80,39,18
2025-11-23,Lokomotiv Moscow v FC Krasnodar,52.1,16.9,31.0,H,52.1,D,33,33,33,31,6,63,90,0,10,39,18
2025-11-23,Pari Nizhny Novgor v Zenit St Petersbur,6.3,4.9,88.7,A,88.7,A,0,0,100,0,6,94,20,0,80,39,18
2025-11-26,FC Krasnodar v FC Orenburg,66.9,6.8,26.4,H,66.9,H,100,0,0,94,0,6,30,0,70,40,19
2025-11-26,Lokomotiv Moscow v Spartak Moscow,52.7,8.1,39.2,H,52.7,A,50,0,50,44,0,56,70,0,30,40,19
2025-11-27,Dynamo Moscow v Zenit St Petersbur,15.5,16.2,68.2,A,68.2,A,25,25,50,13,6,81,20,0,80,40,19
2025-11-29,Akron Tolyatti v Pari Nizhny Novgor,47.9,19.0,33.1,H,47.9,A,33,33,33,63,6,31,55,0,45,39,18
2025-11-29,Baltika Kaliningra v Spartak Moscow,48.4,13.9,37.7,H,48.4,H,100,0,0,43,0,57,60,5,35,35,15
2025-11-29,CSKA Moscow v FC Orenburg,55.6,12.7,31.7,H,55.6,H,67,33,0,94,6,0,25,0,75,39,18
2025-11-30,Akhmat Grozny v Dynamo Moscow,28.9,29.6,41.5,A,41.5,H,0,67,33,19,6,75,65,5,30,39,19
2025-11-30,FC Krasnodar v Krylya Sovetov Sam,51.3,16.9,31.8,H,51.3,H,60,20,20,81,13,6,20,0,80,41,20
2025-11-30,FC Rostov v Lokomotiv Moscow,39.0,17.5,43.5,A,43.5,A,20,40,40,25,0,75,70,0,30,41,20
2025-11-30,Zenit St Petersbur v Rubin Kazan,77.7,15.1,7.2,H,77.7,H,86,14,0,100,0,0,65,10,25,43,22
2025-12-01,PFC Sochi v Dynamo Makhachkala,9.8,11.5,78.7,A,78.7,D,0,100,0,21,7,71,0,0,100,35,15
2025-12-05,Akhmat Grozny v FC Orenburg,54.5,16.9,28.6,H,54.5,H,20,40,40,56,6,38,75,0,25,41,21
2025-12-06,FC Rostov v Rubin Kazan,54.9,25.4,19.7,H,54.9,H,0,33,67,44,19,38,100,0,0,39,19
2025-12-06,Spartak Moscow v Dynamo Moscow,35.0,18.8,46.3,A,46.3,D,50,33,17,63,0,38,15,0,85,42,22
2025-12-06,Zenit St Petersbur v Akron Tolyatti,72.3,12.2,15.5,H,72.3,H,50,25,25,88,0,13,65,5,30,40,19
2025-12-07,Baltika Kaliningra v Krylya Sovetov Sam,48.4,27.0,24.6,H,48.4,H,0,100,0,57,7,36,55,5,40,35,15
2025-12-07,Dynamo Makhachkala v Pari Nizhny Novgor,64.3,13.6,22.1,H,64.3,A,40,20,40,63,13,25,90,0,10,41,20
2025-12-07,FC Krasnodar v CSKA Moscow,43.1,14.4,42.5,H,43.1,H,33,17,50,63,0,38,40,0,60,42,21
2025-12-07,PFC Sochi v Lokomotiv Moscow,3.3,0.0,96.7,A,96.7,A,0,0,100,7,0,93,0,0,100,35,13
2026-02-26,Celje v Drita,100.0,0.0,0.0,H,100.0,H,100,0,0,0,0,0,0,0,0,1,1
2026-02-27,Zenit St Petersbur v Baltika Kaliningra,43.4,17.2,39.3,H,43.4,H,0,100,0,64,14,21,35,5,60,35,14
2026-02-28,Dynamo Makhachkala v Rubin Kazan,47.9,13.4,38.7,H,47.9,H,0,0,100,50,6,44,70,5,25,39,19
2026-02-28,FC Krasnodar v FC Rostov,48.6,14.8,36.6,H,48.6,H,67,33,0,75,19,6,15,0,85,39,18
2026-02-28,Lokomotiv Moscow v Pari Nizhny Novgor,97.2,0.0,2.8,H,97.2,H,100,0,0,94,0,6,100,0,0,39,18
2026-02-28,FC Orenburg v Akron Tolyatti,47.9,11.3,40.8,H,47.9,H,33,33,33,31,6,63,75,0,25,39,18
2026-03-01,Akhmat Grozny v CSKA Moscow,31.8,14.9,53.2,A,53.2,H,0,20,80,6,0,94,80,0,20,41,20
2026-03-01,Dynamo Moscow v Krylya Sovetov Sam,60.6,16.9,22.5,H,60.6,H,100,0,0,69,6,25,40,10,50,42,21
2026-03-02,PFC Sochi v Spartak Moscow,3.3,5.7,91.0,A,91.0,A,0,0,100,7,7,86,0,0,100,35,15
2026-03-03,Baltika Kaliningra v Zenit St Petersbur,25.8,16.4,57.8,A,57.8,A,0,50,50,21,14,64,35,5,60,36,15
2026-03-04,CSKA Moscow v FC Krasnodar,31.9,12.0,56.0,A,56.0,H,43,14,43,38,0,63,35,0,65,43,22
2026-03-04,Krylya Sovetov Sam v FC Orenburg,48.6,19.7,31.7,H,48.6,H,33,67,0,56,6,38,45,5,50,39,18
2026-03-04,FC Rostov v Dynamo Makhachkala,54.7,27.0,18.2,H,54.7,A,0,75,25,56,13,31,80,0,20,40,19
2026-03-05,Dynamo Moscow v Spartak Moscow,34.3,17.5,48.2,A,48.2,H,14,43,43,38,0,63,45,0,55,43,22
2026-03-07,Pari Nizhny Novgor v PFC Sochi,60.7,12.3,27.0,H,60.7,H,0,0,100,57,14,29,75,0,25,35,14
2026-03-07,FC Rostov v Baltika Kaliningra,35.2,17.2,47.5,A,47.5,D,0,100,0,29,0,71,65,0,35,35,14
2026-03-08,CSKA Moscow v Dynamo Moscow,35.1,19.5,45.5,A,45.5,A,80,20,0,38,6,56,15,5,80,41,20
2026-03-08,Krylya Sovetov Sam v Dynamo Makhachkala,39.9,4.7,55.4,A,55.4,H,0,0,100,56,0,44,45,0,55,40,19
2026-03-08,FC Orenburg v Zenit St Petersbur,13.6,7.1,79.2,A,79.2,H,0,0,100,0,6,94,40,0,60,41,21
2026-03-08,Rubin Kazan v FC Krasnodar,16.9,21.1,62.0,A,62.0,H,0,33,67,13,0,88,45,10,45,39,18
2026-03-09,Lokomotiv Moscow v Akhmat Grozny,70.1,16.2,13.6,H,70.1,D,60,40,0,75,0,25,80,0,20,41,20
2026-03-09,Spartak Moscow v Akron Tolyatti,62.2,16.2,21.6,H,62.2,H,75,25,0,69,13,19,60,0,40,40,19
2026-03-13,Dynamo Makhachkala v FC Orenburg,50.7,23.9,25.4,H,50.7,H,33,33,33,63,19,19,60,5,35,39,18
2026-03-14,Baltika Kaliningra v CSKA Moscow,49.2,9.4,41.4,H,49.2,H,0,0,100,50,7,43,65,0,35,36,15
2026-03-14,FC Rostov v Dynamo Moscow,46.5,18.3,35.2,H,46.5,A,0,67,33,19,13,69,95,0,5,39,18
2026-03-14,PFC Sochi v FC Krasnodar,5.2,0.0,94.8,A,94.8,A,0,0,100,7,0,93,5,0,95,37,17
2026-03-14,Zenit St Petersbur v Spartak Moscow,54.9,15.5,29.6,H,54.9,H,0,67,33,81,0,19,55,0,45,39,18
2026-03-15,Akron Tolyatti v Akhmat Grozny,27.5,9.2,63.4,A,63.4,D,33,33,33,38,6,56,15,0,85,39,18
2026-03-15,Pari Nizhny Novgor v Krylya Sovetov Sam,22.5,7.7,69.7,A,69.7,H,33,0,67,31,0,69,10,0,90,39,18
2026-03-15,Rubin Kazan v Lokomotiv Moscow,13.4,13.4,73.2,A,73.2,H,33,0,67,25,6,69,20,0,80,39,18
2026-03-17,FC Krasnodar v CSKA Moscow,43.6,13.4,43.0,H,43.6,H,38,13,50,63,0,38,40,0,60,44,23
2026-03-18,Spartak Moscow v Dynamo Moscow,30.2,20.9,48.8,A,48.8,H,38,38,25,50,6,44,15,0,85,44,24
2026-03-18,Zenit St Petersbur v Dynamo Makhachkala,73.2,7.0,19.7,H,73.2,H,100,0,0,88,0,13,55,5,40,39,18
2026-03-21,Akhmat Grozny v FC Rostov,38.7,14.8,46.5,A,46.5,H,67,33,0,44,0,56,45,0,55,39,18
2026-03-21,Baltika Kaliningra v PFC Sochi,93.4,6.6,0.0,H,93.4,H,100,0,0,86,14,0,100,0,0,35,14
2026-03-21,CSKA Moscow v Dynamo Makhachkala,45.9,12.2,41.9,H,45.9,H,75,0,25,75,13,13,15,0,85,40,19
2026-03-21,FC Krasnodar v Pari Nizhny Novgor,81.8,10.4,7.8,H,81.8,H,80,0,20,94,6,0,75,0,25,41,20
2026-03-22,Dynamo Moscow v Zenit St Petersbur,16.9,15.6,67.5,A,67.5,A,20,20,60,13,13,75,25,0,75,41,20
2026-03-22,Krylya Sovetov Sam v Rubin Kazan,36.6,16.2,47.2,A,47.2,D,33,33,33,50,0,50,30,5,65,39,19
2026-03-22,Lokomotiv Moscow v Akron Tolyatti,77.3,6.5,16.2,H,77.3,H,80,20,0,69,6,25,85,0,15,41,21
2026-03-22,FC Orenburg v Spartak Moscow,33.1,4.2,62.7,A,62.7,A,33,0,67,13,0,88,60,0,40,39,19
2026-04-04,Akhmat Grozny v FC Krasnodar,39.4,12.5,48.1,A,48.1,A,33,17,50,0,6,94,85,0,15,42,22
2026-04-04,Akron Tolyatti v CSKA Moscow,12.8,8.8,78.4,A,78.4,A,0,0,100,25,6,69,15,5,80,40,19
2026-04-04,Dynamo Moscow v FC Orenburg,57.0,19.0,23.9,H,57.0,D,67,33,0,94,0,6,35,10,55,39,18
2026-04-04,Zenit St Petersbur v Krylya Sovetov Sam,62.7,8.5,28.9,H,62.7,H,33,33,33,88,0,13,50,5,45,39,19
2026-04-05,Dynamo Makhachkala v Baltika Kaliningra,23.0,14.8,62.3,A,62.3,D,0,0,100,21,0,79,40,0,60,35,15
2026-04-05,Pari Nizhny Novgor v FC Rostov,20.1,9.1,70.8,A,70.8,A,20,20,60,25,13,63,15,0,85,41,20
2026-04-05,Spartak Moscow v Lokomotiv Moscow,29.2,12.3,58.4,A,58.4,H,60,0,40,50,0,50,10,0,90,41,20
2026-04-06,PFC Sochi v Rubin Kazan,6.6,6.6,86.9,A,86.9,A,0,0,100,14,7,79,0,0,100,35,14
2026-04-07,Krylya Sovetov Sam v CSKA Moscow,33.8,14.1,52.1,A,52.1,A,0,33,67,19,6,75,65,0,35,39,18
2026-04-08,Dynamo Moscow v FC Krasnodar,25.0,16.2,58.8,A,58.8,D,0,0,100,25,13,63,45,0,55,40,19
2026-04-11,Hearts v Motherwell,0.0,0.0,100.0,A,100.0,H,0,0,0,0,0,0,0,0,100,1,1
2026-04-11,Baltika Kaliningra v Pari Nizhny Novgor,84.4,13.1,2.5,H,84.4,D,0,100,0,93,0,7,90,0,10,35,14
2026-04-11,Krylya Sovetov Sam v Akhmat Grozny,36.6,20.4,43.0,A,43.0,D,33,33,33,44,6,50,35,5,60,39,18
2026-04-11,Rubin Kazan v FC Orenburg,52.7,28.4,18.9,H,52.7,D,75,25,0,69,6,25,50,10,40,40,19
2026-04-12,CSKA Moscow v PFC Sochi,91.8,2.5,5.7,H,91.8,A,100,0,0,93,0,7,90,0,10,35,14
2026-04-12,Lokomotiv Moscow v Dynamo Makhachkala,64.2,23.6,12.2,H,64.2,D,50,50,0,75,0,25,80,5,15,40,20
2026-04-12,FC Rostov v Spartak Moscow,45.9,9.3,44.8,H,45.9,D,50,13,38,25,6,69,70,0,30,44,23
2026-04-12,Zenit St Petersbur v FC Krasnodar,52.1,16.9,31.0,H,52.1,D,67,0,33,56,6,38,60,0,40,39,18
2026-04-13,Akron Tolyatti v Dynamo Moscow,9.9,7.7,82.4,A,82.4,A,33,0,67,25,0,75,0,0,100,39,18
2026-04-17,FC Rostov v PFC Sochi,93.4,0.0,6.6,H,93.4,A,100,0,0,86,0,14,100,0,0,35,14
2026-04-18,Krylya Sovetov Sam v CSKA Moscow,35.1,10.8,54.1,A,54.1,D,0,25,75,25,0,75,65,0,35,40,19
2026-04-18,FC Orenburg v Lokomotiv Moscow,1.9,11.0,87.0,A,87.0,A,0,20,80,0,6,94,10,0,90,41,20
2026-04-18,Pari Nizhny Novgor v Dynamo Moscow,6.3,12.0,81.7,A,81.7,D,0,33,67,0,6,94,20,0,80,39,19
2026-04-18,Rubin Kazan v Akron Tolyatti,61.0,14.9,24.0,H,61.0,D,80,20,0,50,6,44,70,10,20,41,20
2026-04-19,Dynamo Makhachkala v Zenit St Petersbur,14.9,8.8,76.4,A,76.4,A,0,0,100,13,0,88,30,10,60,40,19
2026-04-19,FC Krasnodar v Baltika Kaliningra,28.7,21.3,50.0,A,50.0,D,0,100,0,57,7,36,15,0,85,35,14
2026-04-19,Spartak Moscow v Akhmat Grozny,57.7,22.5,19.7,H,57.7,H,33,67,0,81,6,13,40,0,60,39,18
2026-04-21,CSKA Moscow v FC Rostov,35.9,12.0,52.1,A,52.1,D,0,33,67,88,0,13,5,0,95,39,16
2026-04-21,PFC Sochi v Krylya Sovetov Sam,19.7,5.7,74.6,A,74.6,H,0,0,100,43,0,57,0,0,100,35,15
2026-04-22,Dynamo Moscow v Rubin Kazan,58.5,16.2,25.4,H,58.5,A,67,33,0,75,0,25,45,10,45,39,18
2026-04-22,Lokomotiv Moscow v Zenit St Petersbur,35.2,26.8,38.0,A,38.0,D,0,67,33,19,13,69,75,0,25,39,18
2026-04-22,FC Orenburg v Pari Nizhny Novgor,50.0,30.3,19.7,H,50.0,H,33,0,67,50,19,31,95,0,5,39,18
2026-04-23,Akhmat Grozny v Baltika Kaliningra,23.8,11.5,64.8,A,64.8,D,0,0,100,14,0,86,45,0,55,35,14
2026-04-23,Akron Tolyatti v Dynamo Makhachkala,12.7,21.8,65.5,A,65.5,D,33,67,0,31,6,63,0,0,100,39,18
2026-04-23,Spartak Moscow v FC Krasnodar,38.0,9.9,52.1,A,52.1,A,33,0,67,44,6,50,40,0,60,39,18
2026-04-25,Krylya Sovetov Sam v Lokomotiv Moscow,9.2,17.6,73.2,A,73.2,H,33,33,33,6,19,75,10,0,90,39,19
2026-04-25,FC Rostov v FC Orenburg,79.2,8.4,12.3,H,79.2,A,100,0,0,69,6,25,85,5,10,41,20
2026-04-25,Rubin Kazan v CSKA Moscow,32.4,20.3,47.3,A,47.3,D,0,50,50,19,6,75,65,0,35,40,19
2026-04-26,Hibernian v Hearts,0.0,0.0,100.0,A,100.0,A,0,0,0,0,0,100,0,0,0,1,1
2026-04-26,Dynamo Moscow v PFC Sochi,87.3,9.7,3.0,H,87.3,H,67,33,0,86,7,7,95,5,0,37,17
2026-04-26,FC Krasnodar v Dynamo Makhachkala,56.3,15.5,28.2,H,56.3,H,67,33,0,94,0,6,40,0,60,39,18
2026-04-26,Pari Nizhny Novgor v Spartak Moscow,4.5,4.5,90.9,A,90.9,A,0,0,100,6,6,88,5,0,95,41,20
2026-04-26,Zenit St Petersbur v Akhmat Grozny,73.8,9.4,16.9,H,73.8,H,83,0,17,100,0,0,50,0,50,42,21
2026-04-27,Baltika Kaliningra v Akron Tolyatti,75.4,9.7,14.9,H,75.4,A,67,0,33,86,0,14,80,5,15,37,16
2026-05-01,Krylya Sovetov Sam v Spartak Moscow,14.9,14.9,70.1,A,70.1,H,0,0,100,19,0,81,40,0,60,41,20
2026-05-01,Lokomotiv Moscow v Dynamo Moscow,62.0,14.8,23.2,H,62.0,D,67,0,33,44,13,44,80,10,10,39,18
2026-05-02,Prishtina v Malisheva,0.0,0.0,100.0,A,100.0,A,0,0,100,0,0,0,0,0,0,1,1
2026-05-02,Baltika Kaliningra v Rubin Kazan,64.8,14.8,20.5,H,64.8,A,100,0,0,64,7,29,80,5,15,35,14
2026-05-02,CSKA Moscow v Zenit St Petersbur,6.8,33.1,60.1,A,60.1,A,0,50,50,13,25,63,10,5,85,40,20
2026-05-02,Dynamo Makhachkala v FC Rostov,37.7,26.0,36.4,H,37.7,A,40,60,0,38,13,50,55,5,40,41,20
2026-05-03,Hibernian v Celtic,75.0,25.0,0.0,H,75.0,A,100,0,0,0,0,0,50,50,0,3,1
2026-05-03,Akhmat Grozny v Pari Nizhny Novgor,74.0,7.8,18.2,H,74.0,H,60,0,40,63,0,38,100,0,0,41,20
2026-05-03,Akron Tolyatti v FC Krasnodar,2.1,2.8,95.1,A,95.1,A,0,0,100,0,6,94,5,0,95,39,18
2026-05-03,PFC Sochi v FC Orenburg,15.6,19.7,64.8,A,64.8,H,0,0,100,43,7,50,5,0,95,35,14
2026-05-06,Spartak Moscow v CSKA Moscow,43.2,13.5,43.2,H,43.2,H,50,0,50,50,0,50,55,0,45,40,19
2026-05-10,Akhmat Grozny v Dynamo Makhachkala,35.9,21.8,42.3,A,42.3,D,0,33,67,44,13,44,55,0,45,39,18
2026-05-10,Lokomotiv Moscow v Baltika Kaliningra,50.7,17.9,31.3,H,50.7,H,67,33,0,57,0,43,60,10,30,37,16
2026-05-10,FC Orenburg v Krylya Sovetov Sam,23.6,23.6,52.7,A,52.7,H,0,50,50,44,0,56,30,0,70,40,19
2026-05-10,Zenit St Petersbur v PFC Sochi,94.3,2.5,3.3,H,94.3,H,100,0,0,93,0,7,100,0,0,35,15
2026-05-11,Akron Tolyatti v FC Rostov,19.0,15.5,65.5,A,65.5,A,67,0,33,31,6,63,10,5,85,39,18
2026-05-11,Baltika Kaliningra v Dynamo Moscow,42.6,27.9,29.5,H,42.6,A,0,100,0,29,7,64,75,0,25,35,13
2026-05-11,CSKA Moscow v Lokomotiv Moscow,25.0,14.9,60.1,A,60.1,H,25,25,50,56,0,44,5,0,95,40,19
2026-05-11,Dynamo Makhachkala v Spartak Moscow,40.0,10.6,49.4,A,49.4,D,33,17,50,13,0,88,85,0,15,42,21
2026-05-11,Dynamo Moscow v FC Krasnodar,19.5,26.0,54.5,A,54.5,H,0,20,80,25,13,63,45,0,55,41,20
2026-05-11,FC Krasnodar v FC Orenburg,74.7,11.7,13.6,H,74.7,H,100,0,0,100,0,0,55,0,45,41,20
2026-05-11,Krylya Sovetov Sam v Akron Tolyatti,45.8,14.8,39.4,H,45.8,H,0,33,67,38,0,63,75,5,20,39,18
2026-05-11,Pari Nizhny Novgor v CSKA Moscow,10.1,4.1,85.8,A,85.8,A,0,0,100,0,0,100,30,0,70,40,20
2026-05-11,FC Rostov v Zenit St Petersbur,24.7,3.9,71.4,A,71.4,A,0,0,100,13,0,88,50,5,45,41,20
2026-05-11,Rubin Kazan v Pari Nizhny Novgor,77.5,14.1,8.5,H,77.5,D,67,33,0,69,13,19,95,0,5,39,19
2026-05-11,PFC Sochi v Akhmat Grozny,11.5,9.0,79.5,A,79.5,D,100,0,0,14,7,79,5,0,95,35,14
2026-05-11,Spartak Moscow v Rubin Kazan,50.0,30.1,19.9,H,50.0,H,67,0,33,59,12,29,40,10,50,40,19
2026-05-13,Rangers v Hibernian,50.0,0.0,50.0,H,50.0,A,0,0,0,50,0,50,0,0,0,2,2
2026-05-13,Motherwell v Celtic,0.0,57.1,42.9,A,42.9,A,0,0,0,0,100,0,0,0,100,2,1
2026-05-13,Hearts v Falkirk,100.0,0.0,0.0,H,100.0,H,0,0,0,100,0,0,100,0,0,3,2
2026-05-16,Hibernian v Motherwell,42.6,25.5,31.9,H,42.6,A,0,100,0,100,0,0,36,18,45,14,3
2026-05-16,Celtic v Hearts,34.6,23.1,42.3,A,42.3,H,0,0,0,0,0,100,50,33,17,8,3
2026-05-16,Falkirk v Rangers,0.0,24.3,75.7,A,75.7,A,0,0,100,0,0,100,0,33,67,11,3
2026-05-24,Llapi v Malisheva,0.0,0.0,100.0,A,100.0,H,0,0,100,0,0,0,0,0,0,1,1
2026-05-31,Malisheva v Drita,0.0,0.0,100.0,A,100.0,H,0,0,100,0,0,0,0,0,0,1,1
2026-07-15,Malisheva v Vllaznia,0.0,0.0,100.0,A,100.0,H,0,0,100,0,0,0,0,0,0,1,1
2026-07-23,Malisheva v Hibernian,42.9,14.3,42.9,H,42.9,H,0,0,0,0,0,0,43,14,43,7,2
2026-07-24,CSKA Moscow v Baltika Kaliningra,31.3,16.4,52.2,A,52.2,H,67,0,33,43,21,36,15,0,85,37,16
2026-07-25,Akron Tolyatti v Zenit St Petersbur,9.1,5.8,85.1,A,85.1,A,20,20,60,13,0,88,0,0,100,41,20
2026-07-25,Dynamo Moscow v Krylya Sovetov Sam,69.3,13.9,16.9,H,69.3,D,100,0,0,88,6,6,45,10,45,43,22
2026-07-25,Fakel Voronezh v Dynamo Makhachkala,16.4,25.8,57.8,A,57.8,A,0,100,0,29,7,64,20,0,80,36,16
2026-07-26,Lokomotiv Moscow v Akhmat Grozny,70.6,22.5,6.9,H,70.6,D,50,50,0,75,0,25,95,0,5,42,21
2026-07-26,FC Orenburg v FC Rostov,18.1,13.1,68.8,A,68.8,H,17,0,83,19,6,75,30,5,65,42,21
