date,comp,venue,hg,ag,S,side,dShare,effective,zoned
2025-05-19,RPL,home,3,0,45.1,TB,17.2,14,TOSS,H,R2,R1
2025-05-19,RPL,home,2,2,41.0,TB,19.7,14,TOSS,D,R8,R9
2025-05-19,RPL,home,4,2,61.5,TA,13.9,14,WINDRAW,H,R2,R2
2025-05-19,RPL,home,5,0,68.0,TA,13.9,14,WIN,H,R1,R2
2025-05-19,RPL,home,3,0,73.4,TA,7.0,15,WIN,H,R1,R1
2025-07-10,UECL Q1,unknown,0,1,,,,,NOCALL
2025-07-12,SUP,home,0,1,55.7,TB,7.1,17,WINDRAW,A,R54,R54
2025-07-17,UECL Q1,normal,8,0,100.0,TA,0.0,1,GATED->WINDRAW,H,R217,R7
2025-07-18,RPL,home,1,1,,,,,NOCALL
2025-07-19,RPL,home,1,1,46.9,TB,18.0,16,TOSS,D,R61,R61
2025-07-19,RPL,home,3,0,,,,,NOCALL
2025-07-19,RPL,home,1,0,52.1,TB,9.3,17,LEAN,H,R61,R61
2025-07-20,RPL,home,0,2,60.9,TA,7.8,15,WINDRAW,A,R62,R62
2025-07-20,RPL,home,0,3,78.6,TB,8.6,17,WIN,A,R62,R8
2025-07-20,RPL,home,2,1,52.1,TA,17.9,17,LEAN,H,R62,R62
2025-07-21,RPL,home,0,0,60.9,TB,7.8,15,WINDRAW,D,R63,R9
2025-07-22,UCL Q2,normal,2,0,,,,,NOCALL
2025-07-24,UEL Q2,normal,1,1,,,,,NOCALL
2025-07-25,RPL,home,2,0,68.0,TA,10.9,15,WIN,H,R6,R5
2025-07-26,RPL,home,1,0,52.3,TB,17.2,15,LEAN,H,R8,R6
2025-07-26,RPL,home,1,2,55.5,TB,12.5,15,WINDRAW,A,R6,R7
2025-07-26,RPL,home,0,4,81.3,TB,4.7,1,WIN,A,R7,R7
2025-07-26,RPL,home,0,3,60.9,TB,4.7,1,WINDRAW,A,R7,R8
2025-07-27,RPL,home,2,1,50.7,TA,17.9,17,LEAN,H,R6,R7
2025-07-27,RPL,home,1,1,37.5,TB,26.6,15,TOSS,D,R6,R8
