date,fixture,hPct,dPct,aPct,leader,leaderShare,actual,h2hH,h2hD,h2hA,comH,comD,comA,thirdH,thirdD,thirdA,paths,effective
2025-10-05,PFC Sochi v Pari Nizhny Novgor,23.7,15.8,60.5,A,60.5,H,0,0,0,33,11,56,25,0,75,29,8
2025-10-18,Dynamo Makhachkala v FC Krasnodar,34.2,8.2,57.6,A,57.6,A,0,50,50,13,7,80,75,0,25,37,16
2025-10-18,Krylya Sovetov Sam v FC Orenburg,44.3,17.7,38.0,H,44.3,D,50,50,0,67,0,33,20,0,80,37,16
2025-10-18,Lokomotiv Moscow v CSKA Moscow,47.0,7.7,45.2,H,47.0,H,33,33,33,31,6,63,75,0,25,39,18
2025-10-18,Pari Nizhny Novgor v Akron Tolyatti,27.2,25.3,47.5,A,47.5,A,50,50,0,27,20,53,30,5,65,37,16
2025-10-18,Spartak Moscow v FC Rostov,42.1,3.4,54.5,A,54.5,D,43,0,57,67,0,33,10,0,90,42,21
2025-10-19,Dynamo Moscow v Akhmat Grozny,53.9,16.4,29.6,H,53.9,D,50,50,0,79,0,21,45,0,55,36,16
2025-10-19,Rubin Kazan v Baltika Kaliningra,23.8,28.6,47.6,A,47.6,A,0,0,0,36,9,55,35,10,55,31,11
2025-10-19,PFC Sochi v Zenit St Petersbur,0.0,0.0,100.0,A,100.0,A,0,0,0,0,0,100,0,0,100,31,11
2025-10-21,CSKA Moscow v Akron Tolyatti,64.3,5.4,30.4,H,64.3,H,100,0,0,69,6,25,50,0,50,39,18
2025-10-21,Dynamo Makhachkala v Spartak Moscow,36.9,12.5,50.6,A,50.6,A,40,20,40,19,6,75,75,5,20,41,21
2025-10-22,Dynamo Moscow v Krylya Sovetov Sam,69.3,11.9,18.8,H,69.3,H,100,0,0,63,13,25,75,0,25,41,20
2025-10-22,FC Rostov v Pari Nizhny Novgor,80.0,6.3,13.8,H,80.0,H,50,25,25,71,7,21,100,0,0,38,17
2025-10-22,Zenit St Petersbur v FC Orenburg,76.5,9.0,14.5,H,76.5,H,100,0,0,93,0,7,60,0,40,39,18
2025-10-23,Baltika Kaliningra v Lokomotiv Moscow,29.1,20.9,50.0,A,50.0,A,0,50,50,36,27,36,25,10,65,33,12
2025-10-23,FC Krasnodar v PFC Sochi,100.0,0.0,0.0,H,100.0,H,100,0,0,100,0,0,100,0,0,32,12
2025-10-25,CSKA Moscow v Krylya Sovetov Sam,68.3,9.8,22.0,H,68.3,H,50,50,0,75,6,19,65,5,30,38,17
2025-10-25,FC Rostov v Dynamo Makhachkala,57.4,27.2,15.4,H,57.4,D,0,67,33,53,13,33,80,0,20,38,18
2025-10-25,Spartak Moscow v FC Orenburg,53.8,9.5,36.7,H,53.8,H,50,0,50,87,0,13,20,0,80,37,17
2025-10-26,Akron Tolyatti v Lokomotiv Moscow,17.4,0.0,82.6,A,82.6,D,0,0,100,31,0,69,0,0,100,40,16
2025-10-26,FC Krasnodar v Rubin Kazan,57.6,15.8,26.6,H,57.6,H,50,50,0,73,0,27,40,0,60,37,16
2025-10-26,Pari Nizhny Novgor v Baltika Kaliningra,0.0,2.3,97.7,A,97.7,D,0,0,0,0,0,100,5,0,95,32,12
2025-10-26,Zenit St Petersbur v Dynamo Moscow,66.5,13.4,20.1,H,66.5,H,50,50,0,75,6,19,75,0,25,38,17
2025-10-27,Akhmat Grozny v PFC Sochi,90.5,0.0,9.5,H,90.5,A,0,0,0,82,0,18,100,0,0,31,11
2025-10-31,CSKA Moscow v Pari Nizhny Novgor,92.9,1.8,5.4,H,92.9,H,100,0,0,100,0,0,80,0,20,39,19
2025-11-01,Dynamo Makhachkala v Krylya Sovetov Sam,55.4,5.4,39.3,H,55.4,H,100,0,0,44,0,56,70,5,25,39,18
2025-11-01,FC Rostov v Akron Tolyatti,74.7,13.3,12.0,H,74.7,A,50,0,50,67,13,20,95,0,5,37,17
2025-11-01,Rubin Kazan v Dynamo Moscow,34.8,18.3,47.0,A,47.0,D,0,0,100,25,6,69,70,0,30,38,17
2025-11-01,Zenit St Petersbur v Lokomotiv Moscow,43.9,23.2,32.9,H,43.9,H,0,100,0,56,19,25,45,0,55,38,18
2025-11-02,Baltika Kaliningra v Akhmat Grozny,60.9,13.0,26.1,H,60.9,H,0,0,0,69,0,31,65,5,30,33,13
2025-11-02,FC Krasnodar v Spartak Moscow,44.3,11.4,44.3,H,44.3,H,50,0,50,60,7,33,40,0,60,37,16
2025-11-02,FC Orenburg v PFC Sochi,71.7,13.0,15.2,H,71.7,H,0,0,0,54,15,31,95,0,5,33,12
2025-11-05,Dynamo Makhachkala v CSKA Moscow,29.3,11.0,59.8,A,59.8,H,0,0,100,13,13,75,70,0,30,38,17
2025-11-05,FC Orenburg v FC Krasnodar,27.8,5.6,66.7,A,66.7,A,0,0,100,7,0,93,80,0,20,38,17
2025-11-05,Zenit St Petersbur v Dynamo Moscow,67.3,16.7,16.1,H,67.3,A,67,33,0,81,6,13,75,0,25,39,18
2025-11-06,Spartak Moscow v Lokomotiv Moscow,31.0,7.1,61.9,A,61.9,H,33,0,67,56,0,44,0,0,100,39,18
2025-11-08,Dynamo Makhachkala v CSKA Moscow,31.0,10.7,58.3,A,58.3,A,33,0,67,13,13,75,70,0,30,39,18
2025-11-08,Dynamo Moscow v Akron Tolyatti,81.7,1.8,16.5,H,81.7,A,100,0,0,75,0,25,95,0,5,38,17
2025-11-08,Pari Nizhny Novgor v Rubin Kazan,12.8,5.5,81.7,A,81.7,D,0,0,100,25,0,75,5,0,95,38,16
2025-11-08,PFC Sochi v FC Rostov,8.3,0.0,91.7,A,91.7,A,0,0,0,14,0,86,0,0,100,34,14
2025-11-09,Akhmat Grozny v Spartak Moscow,29.3,12.2,58.5,A,58.5,A,0,100,0,19,0,81,70,0,30,38,17
2025-11-09,Baltika Kaliningra v FC Krasnodar,43.8,8.3,47.9,A,47.9,D,0,0,0,36,0,64,60,5,35,34,14
2025-11-09,Krylya Sovetov Sam v Zenit St Petersbur,13.4,3.7,82.9,A,82.9,D,50,0,50,13,6,81,10,0,90,38,18
2025-11-09,Lokomotiv Moscow v FC Orenburg,78.5,12.8,8.7,H,78.5,H,75,25,0,94,0,6,65,0,35,40,19
2025-11-21,Akron Tolyatti v PFC Sochi,71.6,6.1,22.3,H,71.6,H,100,0,0,64,7,29,85,0,15,35,15
2025-11-22,FC Orenburg v Baltika Kaliningra,14.2,16.2,69.6,A,69.6,D,0,0,100,0,14,86,45,5,50,35,15
2025-11-22,Rubin Kazan v Akhmat Grozny,43.0,7.0,50.0,A,50.0,H,50,0,50,44,6,50,45,0,55,40,19
2025-11-22,Spartak Moscow v CSKA Moscow,38.1,8.9,53.0,A,53.0,H,33,0,67,44,0,56,30,10,60,39,19
2025-11-23,Dynamo Moscow v Dynamo Makhachkala,54.1,17.4,28.5,H,54.1,H,75,0,25,69,6,25,30,10,60,40,20
2025-11-23,Krylya Sovetov Sam v FC Rostov,27.4,7.1,65.5,A,65.5,H,33,0,67,31,6,63,20,0,80,39,18
2025-11-23,Lokomotiv Moscow v FC Krasnodar,48.8,16.7,34.5,H,48.8,D,33,33,33,31,6,63,90,0,10,39,18
2025-11-23,Pari Nizhny Novgor v Zenit St Petersbur,5.4,5.4,89.3,A,89.3,A,0,0,100,0,6,94,20,0,80,39,19
2025-11-26,FC Krasnodar v FC Orenburg,70.3,7.0,22.7,H,70.3,H,100,0,0,94,0,6,30,0,70,40,19
2025-11-26,Lokomotiv Moscow v Spartak Moscow,50.0,10.5,39.5,H,50.0,A,50,0,50,44,0,56,70,0,30,40,19
2025-11-27,Dynamo Moscow v Zenit St Petersbur,14.5,16.3,69.2,A,69.2,A,25,25,50,13,6,81,20,0,80,40,19
2025-11-29,Akron Tolyatti v Pari Nizhny Novgor,48.8,18.5,32.7,H,48.8,A,33,33,33,63,6,31,55,0,45,39,18
2025-11-29,Baltika Kaliningra v Spartak Moscow,45.3,14.2,40.5,H,45.3,H,100,0,0,43,0,57,60,5,35,35,15
2025-11-29,CSKA Moscow v FC Orenburg,60.1,13.1,26.8,H,60.1,H,67,33,0,94,6,0,25,0,75,39,18
2025-11-30,Akhmat Grozny v Dynamo Moscow,26.8,26.2,47.0,A,47.0,H,0,67,33,19,6,75,65,5,30,39,19
2025-11-30,FC Krasnodar v Krylya Sovetov Sam,56.3,15.9,27.8,H,56.3,H,60,20,20,81,13,6,20,0,80,41,20
2025-11-30,FC Rostov v Lokomotiv Moscow,36.4,16.5,47.2,A,47.2,A,20,40,40,25,0,75,70,0,30,41,20
2025-11-30,Zenit St Petersbur v Rubin Kazan,79.9,13.6,6.5,H,79.9,H,86,14,0,100,0,0,65,10,25,43,22
2025-12-01,PFC Sochi v Dynamo Makhachkala,12.2,10.8,77.0,A,77.0,D,0,100,0,21,7,71,0,0,100,35,15
2025-12-05,Akhmat Grozny v FC Orenburg,56.8,14.8,28.4,H,56.8,H,20,40,40,56,6,38,75,0,25,41,21
2025-12-06,FC Rostov v Rubin Kazan,53.6,27.4,19.0,H,53.6,H,0,33,67,44,19,38,100,0,0,39,19
2025-12-06,Spartak Moscow v Dynamo Moscow,36.7,17.8,45.6,A,45.6,D,50,33,17,63,0,38,15,0,85,42,22
2025-12-06,Zenit St Petersbur v Akron Tolyatti,76.2,9.3,14.5,H,76.2,H,50,25,25,88,0,13,65,5,30,40,19
2025-12-07,Baltika Kaliningra v Krylya Sovetov Sam,50.7,25.0,24.3,H,50.7,H,0,100,0,57,7,36,55,5,40,35,15
2025-12-07,Dynamo Makhachkala v Pari Nizhny Novgor,64.2,14.2,21.6,H,64.2,A,40,20,40,63,13,25,90,0,10,41,21
2025-12-07,FC Krasnodar v CSKA Moscow,46.1,13.9,40.0,H,46.1,H,33,17,50,63,0,38,40,0,60,42,21
2025-12-07,PFC Sochi v Lokomotiv Moscow,4.1,0.0,95.9,A,95.9,A,0,0,100,7,0,93,0,0,100,35,13
2026-02-26,Celje v Drita,100.0,0.0,0.0,H,100.0,H,100,0,0,0,0,0,0,0,0,1,1
2026-02-27,Zenit St Petersbur v Baltika Kaliningra,46.6,16.9,36.5,H,46.6,H,0,100,0,64,14,21,35,5,60,35,14
2026-02-28,Dynamo Makhachkala v Rubin Kazan,50.0,12.5,37.5,H,50.0,H,0,0,100,50,6,44,70,5,25,39,19
2026-02-28,FC Krasnodar v FC Rostov,53.0,14.9,32.1,H,53.0,H,67,33,0,75,19,6,15,0,85,39,18
2026-02-28,Lokomotiv Moscow v Pari Nizhny Novgor,96.4,0.0,3.6,H,96.4,H,100,0,0,94,0,6,100,0,0,39,18
2026-02-28,FC Orenburg v Akron Tolyatti,45.2,9.5,45.2,H,45.2,H,33,33,33,31,6,63,75,0,25,39,18
2026-03-01,Akhmat Grozny v CSKA Moscow,29.0,14.2,56.8,A,56.8,H,0,20,80,6,0,94,80,0,20,41,20
2026-03-01,Dynamo Moscow v Krylya Sovetov Sam,58.3,18.3,23.3,H,58.3,H,100,0,0,69,6,25,40,10,50,42,21
2026-03-02,PFC Sochi v Spartak Moscow,4.1,6.1,89.9,A,89.9,A,0,0,100,7,7,86,0,0,100,35,15
2026-03-03,Baltika Kaliningra v Zenit St Petersbur,25.7,16.4,57.9,A,57.9,A,0,50,50,21,14,64,35,5,60,36,15
2026-03-04,CSKA Moscow v FC Krasnodar,31.0,12.0,57.1,A,57.1,H,43,14,43,38,0,63,35,0,65,43,22
2026-03-04,Krylya Sovetov Sam v FC Orenburg,50.6,15.5,33.9,H,50.6,H,33,67,0,56,6,38,45,5,50,39,19
2026-03-04,FC Rostov v Dynamo Makhachkala,57.6,24.4,18.0,H,57.6,A,0,75,25,56,13,31,80,0,20,40,20
2026-03-05,Dynamo Moscow v Spartak Moscow,36.4,14.7,48.9,A,48.9,H,14,43,43,38,0,63,45,0,55,43,22
2026-03-07,Pari Nizhny Novgor v PFC Sochi,60.8,14.2,25.0,H,60.8,H,0,0,100,57,14,29,75,0,25,35,14
2026-03-07,FC Rostov v Baltika Kaliningra,34.5,12.8,52.7,A,52.7,D,0,100,0,29,0,71,65,0,35,35,15
2026-03-08,CSKA Moscow v Dynamo Moscow,33.0,19.3,47.7,A,47.7,A,80,20,0,38,6,56,15,5,80,41,20
2026-03-08,Krylya Sovetov Sam v Dynamo Makhachkala,43.6,5.2,51.2,A,51.2,H,0,0,100,56,0,44,45,0,55,40,19
2026-03-08,FC Orenburg v Zenit St Petersbur,11.9,8.5,79.5,A,79.5,H,0,0,100,0,6,94,40,0,60,41,21
2026-03-08,Rubin Kazan v FC Krasnodar,14.3,20.2,65.5,A,65.5,H,0,33,67,13,0,88,45,10,45,39,18
2026-03-09,Lokomotiv Moscow v Akhmat Grozny,71.6,13.1,15.3,H,71.6,D,60,40,0,75,0,25,80,0,20,41,20
2026-03-09,Spartak Moscow v Akron Tolyatti,62.8,16.3,20.9,H,62.8,H,75,25,0,69,13,19,60,0,40,40,19
2026-03-13,Dynamo Makhachkala v FC Orenburg,52.4,23.8,23.8,H,52.4,H,33,33,33,63,19,19,60,5,35,39,18
2026-03-14,Baltika Kaliningra v CSKA Moscow,49.3,11.8,38.8,H,49.3,H,0,0,100,50,7,43,65,0,35,36,15
2026-03-14,FC Rostov v Dynamo Moscow,42.9,15.5,41.7,H,42.9,A,0,67,33,19,13,69,95,0,5,39,18
2026-03-14,PFC Sochi v FC Krasnodar,5.8,0.0,94.2,A,94.2,A,0,0,100,7,0,93,5,0,95,37,17
2026-03-14,Zenit St Petersbur v Spartak Moscow,60.7,11.9,27.4,H,60.7,H,0,67,33,81,0,19,55,0,45,39,19
2026-03-15,Akron Tolyatti v Akhmat Grozny,29.2,7.7,63.1,A,63.1,D,33,33,33,38,6,56,15,0,85,39,18
2026-03-15,Pari Nizhny Novgor v Krylya Sovetov Sam,23.8,8.9,67.3,A,67.3,H,33,0,67,31,0,69,10,0,90,39,18
2026-03-15,Rubin Kazan v Lokomotiv Moscow,11.3,16.1,72.6,A,72.6,H,33,0,67,25,6,69,20,0,80,39,18
2026-03-17,FC Krasnodar v CSKA Moscow,46.3,13.3,40.4,H,46.3,H,38,13,50,63,0,38,40,0,60,44,23
2026-03-18,Spartak Moscow v Dynamo Moscow,31.9,19.1,48.9,A,48.9,H,38,38,25,50,6,44,15,0,85,44,24
2026-03-18,Zenit St Petersbur v Dynamo Makhachkala,75.0,7.1,17.9,H,75.0,H,100,0,0,88,0,13,55,5,40,39,19
2026-03-21,Akhmat Grozny v FC Rostov,35.1,14.9,50.0,A,50.0,H,67,33,0,44,0,56,45,0,55,39,18
2026-03-21,Baltika Kaliningra v PFC Sochi,91.9,8.1,0.0,H,91.9,H,100,0,0,86,14,0,100,0,0,35,14
2026-03-21,CSKA Moscow v Dynamo Makhachkala,48.8,14.0,37.2,H,48.8,H,75,0,25,75,13,13,15,0,85,40,19
2026-03-21,FC Krasnodar v Pari Nizhny Novgor,84.1,10.2,5.7,H,84.1,H,80,0,20,94,6,0,75,0,25,41,20
2026-03-22,Dynamo Moscow v Zenit St Petersbur,15.9,15.9,68.2,A,68.2,A,20,20,60,13,13,75,25,0,75,41,20
2026-03-22,Krylya Sovetov Sam v Rubin Kazan,38.1,14.9,47.0,A,47.0,D,33,33,33,50,0,50,30,5,65,39,19
2026-03-22,Lokomotiv Moscow v Akron Tolyatti,75.6,5.7,18.8,H,75.6,H,80,20,0,69,6,25,85,0,15,41,16
2026-03-22,FC Orenburg v Spartak Moscow,29.2,3.6,67.3,A,67.3,A,33,0,67,13,0,88,60,0,40,39,19
2026-04-04,Akhmat Grozny v FC Krasnodar,32.8,12.2,55.0,A,55.0,A,33,17,50,0,6,94,85,0,15,42,22
2026-04-04,Akron Tolyatti v CSKA Moscow,15.7,8.7,75.6,A,75.6,A,0,0,100,25,6,69,15,5,80,40,19
2026-04-04,Dynamo Moscow v FC Orenburg,60.1,18.5,21.4,H,60.1,D,67,33,0,94,0,6,35,10,55,39,18
2026-04-04,Zenit St Petersbur v Krylya Sovetov Sam,68.5,6.0,25.6,H,68.5,H,33,33,33,88,0,13,50,5,45,39,19
2026-04-05,Dynamo Makhachkala v Baltika Kaliningra,20.3,16.2,63.5,A,63.5,D,0,0,100,21,0,79,40,0,60,35,15
2026-04-05,Pari Nizhny Novgor v FC Rostov,21.0,9.1,69.9,A,69.9,A,20,20,60,25,13,63,15,0,85,41,20
2026-04-05,Spartak Moscow v Lokomotiv Moscow,29.0,15.3,55.7,A,55.7,H,60,0,40,50,0,50,10,0,90,41,20
2026-04-06,PFC Sochi v Rubin Kazan,8.1,8.1,83.8,A,83.8,A,0,0,100,14,7,79,0,0,100,35,15
2026-04-07,Krylya Sovetov Sam v CSKA Moscow,32.1,13.1,54.8,A,54.8,A,0,33,67,19,6,75,65,0,35,39,18
2026-04-08,Dynamo Moscow v FC Krasnodar,26.2,17.4,56.4,A,56.4,D,0,0,100,25,13,63,45,0,55,40,19
2026-04-11,Hearts v Motherwell,0.0,0.0,100.0,A,100.0,H,0,0,0,0,0,0,0,0,100,1,1
2026-04-11,Baltika Kaliningra v Pari Nizhny Novgor,87.2,10.8,2.0,H,87.2,D,0,100,0,93,0,7,90,0,10,35,15
2026-04-11,Krylya Sovetov Sam v Akhmat Grozny,38.1,18.5,43.5,A,43.5,D,33,33,33,44,6,50,35,5,60,39,18
2026-04-11,Rubin Kazan v FC Orenburg,52.3,26.7,20.9,H,52.3,D,75,25,0,69,6,25,50,10,40,40,19
2026-04-12,CSKA Moscow v PFC Sochi,91.9,2.0,6.1,H,91.9,A,100,0,0,93,0,7,90,0,10,35,15
2026-04-12,Lokomotiv Moscow v Dynamo Makhachkala,65.7,20.3,14.0,H,65.7,D,50,50,0,75,0,25,80,5,15,40,20
2026-04-12,FC Rostov v Spartak Moscow,42.0,8.5,49.5,A,49.5,D,50,13,38,25,6,69,70,0,30,44,23
2026-04-12,Zenit St Petersbur v FC Krasnodar,51.2,17.9,31.0,H,51.2,D,67,0,33,56,6,38,60,0,40,39,18
2026-04-13,Akron Tolyatti v Dynamo Moscow,9.5,8.9,81.5,A,81.5,A,33,0,67,25,0,75,0,0,100,39,18
2026-04-17,FC Rostov v PFC Sochi,91.9,0.0,8.1,H,91.9,A,100,0,0,86,0,14,100,0,0,35,14
2026-04-18,Krylya Sovetov Sam v CSKA Moscow,34.9,9.3,55.8,A,55.8,D,0,25,75,25,0,75,65,0,35,40,19
2026-04-18,FC Orenburg v Lokomotiv Moscow,1.7,10.8,87.5,A,87.5,A,0,20,80,0,6,94,10,0,90,41,20
2026-04-18,Pari Nizhny Novgor v Dynamo Moscow,5.4,11.3,83.3,A,83.3,D,0,33,67,0,6,94,20,0,80,39,19
2026-04-18,Rubin Kazan v Akron Tolyatti,56.8,14.2,29.0,H,56.8,D,80,20,0,50,6,44,70,10,20,41,21
2026-04-19,Dynamo Makhachkala v Zenit St Petersbur,14.0,8.7,77.3,A,77.3,A,0,0,100,13,0,88,30,10,60,40,20
2026-04-19,FC Krasnodar v Baltika Kaliningra,34.5,18.9,46.6,A,46.6,D,0,100,0,57,7,36,15,0,85,35,14
2026-04-19,Spartak Moscow v Akhmat Grozny,63.1,19.0,17.9,H,63.1,H,33,67,0,81,6,13,40,0,60,39,18
2026-04-21,CSKA Moscow v FC Rostov,44.6,11.3,44.0,H,44.6,D,0,33,67,88,0,13,5,0,95,39,16
2026-04-21,PFC Sochi v Krylya Sovetov Sam,24.3,6.1,69.6,A,69.6,H,0,0,100,43,0,57,0,0,100,35,15
2026-04-22,Dynamo Moscow v Rubin Kazan,60.1,14.9,25.0,H,60.1,A,67,33,0,75,0,25,45,10,45,39,18
2026-04-22,Lokomotiv Moscow v Zenit St Petersbur,32.1,26.2,41.7,A,41.7,D,0,67,33,19,13,69,75,0,25,39,19
2026-04-22,FC Orenburg v Pari Nizhny Novgor,47.0,33.9,19.0,H,47.0,H,33,0,67,50,19,31,95,0,5,39,18
2026-04-23,Akhmat Grozny v Baltika Kaliningra,22.3,12.2,65.5,A,65.5,D,0,0,100,14,0,86,45,0,55,35,14
2026-04-23,Akron Tolyatti v Dynamo Makhachkala,13.1,20.8,66.1,A,66.1,D,33,67,0,31,6,63,0,0,100,39,18
2026-04-23,Spartak Moscow v FC Krasnodar,38.1,10.7,51.2,A,51.2,A,33,0,67,44,6,50,40,0,60,39,18
2026-04-25,Krylya Sovetov Sam v Lokomotiv Moscow,7.7,18.5,73.8,A,73.8,H,33,33,33,6,19,75,10,0,90,39,19
2026-04-25,FC Rostov v FC Orenburg,76.1,8.5,15.3,H,76.1,A,100,0,0,69,6,25,85,5,10,41,21
2026-04-25,Rubin Kazan v CSKA Moscow,31.4,18.6,50.0,A,50.0,D,0,50,50,19,6,75,65,0,35,40,19
2026-04-26,Hibernian v Hearts,0.0,0.0,100.0,A,100.0,A,0,0,0,0,0,100,0,0,0,1,1
2026-04-26,Dynamo Moscow v PFC Sochi,87.8,8.3,3.8,H,87.8,H,67,33,0,86,7,7,95,5,0,37,17
2026-04-26,FC Krasnodar v Dynamo Makhachkala,61.9,13.1,25.0,H,61.9,H,67,33,0,94,0,6,40,0,60,39,18
2026-04-26,Pari Nizhny Novgor v Spartak Moscow,5.1,5.1,89.8,A,89.8,A,0,0,100,6,6,88,5,0,95,41,20
2026-04-26,Zenit St Petersbur v Akhmat Grozny,77.8,8.3,13.9,H,77.8,H,83,0,17,100,0,0,50,0,50,42,21
2026-04-27,Baltika Kaliningra v Akron Tolyatti,76.3,9.6,14.1,H,76.3,A,67,0,33,86,0,14,80,5,15,37,16
2026-05-01,Krylya Sovetov Sam v Spartak Moscow,15.3,15.3,69.3,A,69.3,H,0,0,100,19,0,81,40,0,60,41,21
2026-05-01,Lokomotiv Moscow v Dynamo Moscow,58.3,16.1,25.6,H,58.3,D,67,0,33,44,13,44,80,10,10,39,18
2026-05-02,Prishtina v Malisheva,0.0,0.0,100.0,A,100.0,A,0,0,100,0,0,0,0,0,0,1,1
2026-05-02,Baltika Kaliningra v Rubin Kazan,61.5,16.2,22.3,H,61.5,A,100,0,0,64,7,29,80,5,15,35,14
2026-05-02,CSKA Moscow v Zenit St Petersbur,7.0,34.3,58.7,A,58.7,A,0,50,50,13,25,63,10,5,85,40,20
2026-05-02,Dynamo Makhachkala v FC Rostov,35.2,23.9,40.9,A,40.9,A,40,60,0,38,13,50,55,5,40,41,21
2026-05-03,Hibernian v Celtic,70.0,30.0,0.0,H,70.0,A,100,0,0,0,0,0,50,50,0,3,1
2026-05-03,Akhmat Grozny v Pari Nizhny Novgor,71.6,10.2,18.2,H,71.6,H,60,0,40,63,0,38,100,0,0,41,20
2026-05-03,Akron Tolyatti v FC Krasnodar,1.8,3.6,94.6,A,94.6,A,0,0,100,0,6,94,5,0,95,39,19
2026-05-03,PFC Sochi v FC Orenburg,18.2,24.3,57.4,A,57.4,H,0,0,100,43,7,50,5,0,95,35,14
2026-05-06,Spartak Moscow v CSKA Moscow,43.0,14.0,43.0,H,43.0,H,50,0,50,50,0,50,55,0,45,40,20
2026-05-10,Akhmat Grozny v Dynamo Makhachkala,37.5,22.0,40.5,A,40.5,D,0,33,67,44,13,44,55,0,45,39,18
2026-05-10,Lokomotiv Moscow v Baltika Kaliningra,47.4,17.9,34.6,H,47.4,H,67,33,0,57,0,43,60,10,30,37,16
2026-05-10,FC Orenburg v Krylya Sovetov Sam,26.2,20.3,53.5,A,53.5,H,0,50,50,44,0,56,30,0,70,40,19
2026-05-10,Zenit St Petersbur v PFC Sochi,93.9,2.0,4.1,H,93.9,H,100,0,0,93,0,7,100,0,0,35,15
2026-05-11,Akron Tolyatti v FC Rostov,17.3,17.9,64.9,A,64.9,A,67,0,33,31,6,63,10,5,85,39,18
2026-05-11,Baltika Kaliningra v Dynamo Moscow,40.5,27.0,32.4,H,40.5,A,0,100,0,29,7,64,75,0,25,35,13
2026-05-11,CSKA Moscow v Lokomotiv Moscow,28.5,16.3,55.2,A,55.2,H,25,25,50,56,0,44,5,0,95,40,19
2026-05-11,Dynamo Makhachkala v Spartak Moscow,34.4,10.6,55.0,A,55.0,D,33,17,50,13,0,88,85,0,15,42,22
2026-05-11,Dynamo Moscow v FC Krasnodar,20.5,26.1,53.4,A,53.4,H,0,20,80,25,13,63,45,0,55,41,21
2026-05-11,FC Krasnodar v FC Orenburg,77.8,10.2,11.9,H,77.8,H,100,0,0,100,0,0,55,0,45,41,21
2026-05-11,Krylya Sovetov Sam v Akron Tolyatti,44.6,14.9,40.5,H,44.6,H,0,33,67,38,0,63,75,5,20,39,19
2026-05-11,Pari Nizhny Novgor v CSKA Moscow,8.7,3.5,87.8,A,87.8,A,0,0,100,0,0,100,30,0,70,40,20
2026-05-11,FC Rostov v Zenit St Petersbur,23.9,3.4,72.7,A,72.7,A,0,0,100,13,0,88,50,5,45,41,20
2026-05-11,Rubin Kazan v Pari Nizhny Novgor,76.2,13.1,10.7,H,76.2,D,67,33,0,69,13,19,95,0,5,39,16
2026-05-11,PFC Sochi v Akhmat Grozny,10.8,10.1,79.1,A,79.1,D,100,0,0,14,7,79,5,0,95,35,14
2026-05-11,Spartak Moscow v Rubin Kazan,51.1,31.0,17.8,H,51.1,H,67,0,33,59,12,29,40,10,50,40,20
2026-05-13,Rangers v Hibernian,50.0,0.0,50.0,H,50.0,A,0,0,0,50,0,50,0,0,0,2,2
2026-05-13,Motherwell v Celtic,0.0,66.7,33.3,A,33.3,A,0,0,0,0,100,0,0,0,100,2,1
2026-05-13,Hearts v Falkirk,100.0,0.0,0.0,H,100.0,H,0,0,0,100,0,0,100,0,0,3,1
2026-05-16,Hibernian v Motherwell,49.0,20.4,30.6,H,49.0,A,0,100,0,100,0,0,36,18,45,14,3
2026-05-16,Celtic v Hearts,30.0,20.0,50.0,A,50.0,H,0,0,0,0,0,100,50,33,17,8,3
2026-05-16,Falkirk v Rangers,0.0,24.3,75.7,A,75.7,A,0,0,100,0,0,100,0,33,67,11,2
2026-05-24,Llapi v Malisheva,0.0,0.0,100.0,A,100.0,H,0,0,100,0,0,0,0,0,0,1,1
2026-05-31,Malisheva v Drita,0.0,0.0,100.0,A,100.0,H,0,0,100,0,0,0,0,0,0,1,1
2026-07-15,Malisheva v Vllaznia,0.0,0.0,100.0,A,100.0,H,0,0,100,0,0,0,0,0,0,1,1
2026-07-23,Malisheva v Hibernian,42.9,14.3,42.9,H,42.9,H,0,0,0,0,0,0,43,14,43,7,2
2026-07-24,CSKA Moscow v Baltika Kaliningra,32.1,19.2,48.7,A,48.7,H,67,0,33,43,21,36,15,0,85,37,16
2026-07-25,Akron Tolyatti v Zenit St Petersbur,9.1,4.0,86.9,A,86.9,A,20,20,60,13,0,88,0,0,100,41,21
2026-07-25,Dynamo Moscow v Krylya Sovetov Sam,69.0,14.7,16.3,H,69.0,D,100,0,0,88,6,6,45,10,45,43,22
2026-07-25,Fakel Voronezh v Dynamo Makhachkala,17.8,23.0,59.2,A,59.2,A,0,100,0,29,7,64,20,0,80,36,16
2026-07-26,Lokomotiv Moscow v Akhmat Grozny,71.7,20.0,8.3,H,71.7,D,50,50,0,75,0,25,95,0,5,42,21
2026-07-26,FC Orenburg v FC Rostov,17.2,15.0,67.8,A,67.8,H,17,0,83,19,6,75,30,5,65,42,21
2026-07-26,Rubin Kazan v FC Krasnodar,12.8,21.5,65.7,A,65.7,A,25,25,50,6,13,81,35,0,65,40,20
